surveyid,clusterid,hhid,latitude,longitude,location_src,interview_month,interview_year,hh_sample_wt,n_pop_u5,n_u5_under_itn,n_preg_tot,n_preg_under_itn,n_defacto_pop,n_slept_under_itn,hh_has_entry_in_net_tbl,hh_size,n_itn,hh_has_itn,hh_has_enough_itn,occ_hh_has_enough_itn,itn_theoretical_capacity,n_itn_used,n_conv_itn,n_llin,n_llin_1_2yr,n_llin_1yr,n_llin_2_3yr,n_llin_gt3yr
505,329,3290109,-21.695663,43.867384,GPS,6,2016,1231906,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,329,3290115,-21.695663,43.867384,GPS,6,2016,1231906,0,0,0,0,1,0,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
505,329,3290120,-21.695663,43.867384,GPS,6,2016,1231906,0,0,0,0,5,5,1,5,3,1,1,1,5,3,NA,NA,NA,NA,NA,NA
505,329,3290126,-21.695663,43.867384,GPS,6,2016,1231906,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,329,3290131,-21.695663,43.867384,GPS,6,2016,1231906,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,329,3290137,-21.695663,43.867384,GPS,6,2016,1231906,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,329,3290142,-21.695663,43.867384,GPS,6,2016,1231906,0,0,0,0,5,4,1,5,3,1,1,1,5,2,NA,NA,NA,NA,NA,NA
505,329,3290148,-21.695663,43.867384,GPS,6,2016,1231906,0,0,0,0,3,3,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,329,3290154,-21.695663,43.867384,GPS,6,2016,1231906,2,2,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,329,3290159,-21.695663,43.867384,GPS,6,2016,1231906,1,1,1,1,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,329,3290165,-21.695663,43.867384,GPS,6,2016,1231906,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,329,3290170,-21.695663,43.867384,GPS,6,2016,1231906,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,329,3290176,-21.695663,43.867384,GPS,6,2016,1231906,0,0,0,0,6,0,1,6,2,1,0,0,4,0,NA,NA,NA,NA,NA,NA
505,330,3300004,-20.283435,44.283618,GPS,5,2016,397612,1,1,0,0,6,6,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,330,3300011,-20.283435,44.283618,GPS,5,2016,397612,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,330,3300018,-20.283435,44.283618,GPS,5,2016,397612,0,0,0,0,3,0,1,3,1,1,0,0,2,0,NA,NA,NA,NA,NA,NA
505,330,3300024,-20.283435,44.283618,GPS,5,2016,397612,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,330,3300031,-20.283435,44.283618,GPS,5,2016,397612,0,0,0,0,15,15,1,15,4,1,0,0,8,4,NA,NA,NA,NA,NA,NA
505,330,3300037,-20.283435,44.283618,GPS,6,2016,397612,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,330,3300044,-20.283435,44.283618,GPS,5,2016,397612,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,330,3300051,-20.283435,44.283618,GPS,6,2016,397612,1,1,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,330,3300057,-20.283435,44.283618,GPS,5,2016,397612,1,0,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,330,3300064,-20.283435,44.283618,GPS,5,2016,397612,1,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,330,3300070,-20.283435,44.283618,GPS,5,2016,397612,0,0,0,0,5,2,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,330,3300077,-20.283435,44.283618,GPS,5,2016,397612,0,0,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,330,3300084,-20.283435,44.283618,GPS,6,2016,397612,1,1,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,330,3300090,-20.283435,44.283618,GPS,5,2016,397612,1,1,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,330,3300097,-20.283435,44.283618,GPS,5,2016,397612,1,1,0,0,5,2,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,330,3300103,-20.283435,44.283618,GPS,6,2016,397612,1,1,0,0,5,4,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,330,3300110,-20.283435,44.283618,GPS,5,2016,397612,0,0,0,0,4,1,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,330,3300116,-20.283435,44.283618,GPS,6,2016,397612,0,0,0,0,4,3,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,330,3300123,-20.283435,44.283618,GPS,6,2016,397612,0,0,0,0,5,3,1,5,3,1,1,1,5,3,NA,NA,NA,NA,NA,NA
505,330,3300130,-20.283435,44.283618,GPS,5,2016,397612,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,330,3300136,-20.283435,44.283618,GPS,5,2016,397612,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,330,3300143,-20.283435,44.283618,GPS,5,2016,397612,0,0,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,330,3300149,-20.283435,44.283618,GPS,6,2016,397612,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,330,3300156,-20.283435,44.283618,GPS,6,2016,397612,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,330,3300163,-20.283435,44.283618,GPS,5,2016,397612,0,0,0,0,6,6,1,6,4,1,1,1,6,4,NA,NA,NA,NA,NA,NA
505,330,3300169,-20.283435,44.283618,GPS,6,2016,397612,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,330,3300176,-20.283435,44.283618,GPS,5,2016,397612,0,0,0,0,6,4,1,6,4,1,1,1,6,4,NA,NA,NA,NA,NA,NA
505,330,3300182,-20.283435,44.283618,GPS,6,2016,397612,2,2,0,0,4,5,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,330,3300189,-20.283435,44.283618,GPS,6,2016,397612,1,1,0,0,7,7,1,7,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,330,3300196,-20.283435,44.283618,GPS,6,2016,397612,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,330,3300202,-20.283435,44.283618,GPS,6,2016,397612,0,0,0,0,4,4,1,4,3,1,1,1,4,3,NA,NA,NA,NA,NA,NA
505,330,3300209,-20.283435,44.283618,GPS,6,2016,397612,2,2,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,331,3310001,-20.295302,44.309529,GPS,6,2016,559771,1,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,331,3310010,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,331,3310018,-20.295302,44.309529,GPS,6,2016,559771,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,331,3310026,-20.295302,44.309529,GPS,6,2016,559771,2,2,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,331,3310034,-20.295302,44.309529,GPS,6,2016,559771,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,331,3310042,-20.295302,44.309529,GPS,6,2016,559771,1,0,0,0,6,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
505,331,3310051,-20.295302,44.309529,GPS,6,2016,559771,0,0,0,0,4,2,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,331,3310059,-20.295302,44.309529,GPS,6,2016,559771,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,331,3310067,-20.295302,44.309529,GPS,6,2016,559771,2,2,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,331,3310075,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,4,3,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,331,3310084,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,4,4,1,4,6,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,331,3310092,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,331,3310100,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,331,3310108,-20.295302,44.309529,GPS,6,2016,559771,0,0,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,331,3310116,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,331,3310125,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,331,3310133,-20.295302,44.309529,GPS,6,2016,559771,0,0,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,331,3310141,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,331,3310149,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,331,3310158,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,331,3310166,-20.295302,44.309529,GPS,6,2016,559771,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,331,3310174,-20.295302,44.309529,GPS,6,2016,559771,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,331,3310182,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,3,3,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,331,3310190,-20.295302,44.309529,GPS,6,2016,559771,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,331,3310199,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,331,3310207,-20.295302,44.309529,GPS,6,2016,559771,1,0,0,0,3,2,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,331,3310215,-20.295302,44.309529,GPS,6,2016,559771,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,331,3310223,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,2,2,1,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,331,3310232,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,331,3310240,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,3,4,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,331,3310248,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,6,6,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,331,3310256,-20.295302,44.309529,GPS,6,2016,559771,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,332,3320002,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,7,7,1,7,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,332,3320008,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,3,3,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,332,3320013,-20.301933,44.343661,GPS,5,2016,981132,1,1,0,0,5,5,1,5,3,1,1,1,5,2,NA,NA,NA,NA,NA,NA
505,332,3320018,-20.301933,44.343661,GPS,5,2016,981132,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,332,3320023,-20.301933,44.343661,GPS,5,2016,981132,1,1,0,0,7,7,1,7,4,1,1,1,7,4,NA,NA,NA,NA,NA,NA
505,332,3320028,-20.301933,44.343661,GPS,5,2016,981132,0,0,1,1,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,332,3320033,-20.301933,44.343661,GPS,5,2016,981132,2,2,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,332,3320038,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,332,3320044,-20.301933,44.343661,GPS,5,2016,981132,1,1,0,0,3,3,1,3,3,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,332,3320049,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,332,3320054,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,13,13,1,13,5,1,0,0,10,5,NA,NA,NA,NA,NA,NA
505,332,3320059,-20.301933,44.343661,GPS,5,2016,981132,0,0,1,1,7,6,1,7,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,332,3320064,-20.301933,44.343661,GPS,5,2016,981132,1,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,332,3320069,-20.301933,44.343661,GPS,5,2016,981132,1,1,0,0,2,2,1,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,332,3320075,-20.301933,44.343661,GPS,5,2016,981132,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,332,3320080,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,332,3320085,-20.301933,44.343661,GPS,5,2016,981132,1,1,0,0,2,2,1,2,3,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,332,3320090,-20.301933,44.343661,GPS,5,2016,981132,1,1,1,1,11,11,1,11,7,1,1,1,11,5,NA,NA,NA,NA,NA,NA
505,332,3320095,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,2,2,1,2,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA
505,332,3320100,-20.301933,44.343661,GPS,5,2016,981132,1,1,0,0,14,14,1,14,6,1,0,0,12,6,NA,NA,NA,NA,NA,NA
505,332,3320106,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,332,3320111,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,332,3320116,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,2,2,1,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,332,3320121,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,332,3320126,-20.301933,44.343661,GPS,5,2016,981132,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,332,3320131,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,3,3,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,332,3320136,-20.301933,44.343661,GPS,5,2016,981132,1,1,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,332,3320142,-20.301933,44.343661,GPS,5,2016,981132,2,2,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,332,3320147,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,3,3,1,3,4,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,332,3320152,-20.301933,44.343661,GPS,5,2016,981132,1,1,0,0,7,5,1,7,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,332,3320157,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,332,3320162,-20.301933,44.343661,GPS,5,2016,981132,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,333,3330005,-20.588434,44.350483,GPS,5,2016,1280400,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,333,3330012,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,333,3330019,-20.588434,44.350483,GPS,5,2016,1280400,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,333,3330026,-20.588434,44.350483,GPS,5,2016,1280400,1,1,0,0,9,9,1,9,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,333,3330033,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,7,7,1,7,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,333,3330039,-20.588434,44.350483,GPS,5,2016,1280400,3,0,0,0,7,1,1,7,2,1,0,0,4,1,NA,NA,NA,NA,NA,NA
505,333,3330046,-20.588434,44.350483,GPS,5,2016,1280400,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,333,3330053,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,11,3,1,11,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,333,3330060,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
505,333,3330067,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,333,3330074,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,3,3,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,333,3330080,-20.588434,44.350483,GPS,5,2016,1280400,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,333,3330087,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,2,2,1,2,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA
505,333,3330094,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,333,3330101,-20.588434,44.350483,GPS,5,2016,1280400,1,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,333,3330108,-20.588434,44.350483,GPS,5,2016,1280400,1,1,0,0,7,7,1,7,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,333,3330114,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,333,3330121,-20.588434,44.350483,GPS,5,2016,1280400,3,3,0,0,5,5,1,5,5,1,1,1,5,2,NA,NA,NA,NA,NA,NA
505,333,3330128,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,333,3330135,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,333,3330142,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,333,3330148,-20.588434,44.350483,GPS,5,2016,1280400,3,3,0,0,6,6,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,333,3330155,-20.588434,44.350483,GPS,5,2016,1280400,1,1,0,0,11,11,1,11,4,1,0,0,8,4,NA,NA,NA,NA,NA,NA
505,333,3330162,-20.588434,44.350483,GPS,5,2016,1280400,1,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,333,3330169,-20.588434,44.350483,GPS,5,2016,1280400,1,1,0,0,5,4,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,333,3330176,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,333,3330183,-20.588434,44.350483,GPS,5,2016,1280400,1,1,0,0,3,2,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,333,3330189,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,333,3330196,-20.588434,44.350483,GPS,5,2016,1280400,1,0,0,0,8,3,1,8,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,333,3330203,-20.588434,44.350483,GPS,5,2016,1280400,1,1,0,0,7,6,1,7,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,333,3330210,-20.588434,44.350483,GPS,5,2016,1280400,2,2,0,0,7,7,1,7,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,333,3330217,-20.588434,44.350483,GPS,5,2016,1280400,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,334,3340008,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,334,3340017,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
505,334,3340026,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,334,3340034,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,334,3340043,-20.391956,44.654384,GPS,5,2016,541604,0,0,1,1,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,334,3340051,-20.391956,44.654384,GPS,5,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
505,334,3340060,-20.391956,44.654384,GPS,5,2016,541604,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,334,3340069,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,5,2,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,334,3340077,-20.391956,44.654384,GPS,5,2016,541604,2,2,0,0,6,6,1,6,3,1,1,1,6,3,NA,NA,NA,NA,NA,NA
505,334,3340086,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,334,3340094,-20.391956,44.654384,GPS,5,2016,541604,1,1,0,0,4,4,1,4,3,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,334,3340103,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,5,5,1,5,3,1,1,1,5,2,NA,NA,NA,NA,NA,NA
505,334,3340112,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,334,3340120,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,334,3340129,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,334,3340137,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,3,3,1,3,3,1,1,1,3,3,NA,NA,NA,NA,NA,NA
505,334,3340146,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,334,3340154,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,334,3340163,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,334,3340172,-20.391956,44.654384,GPS,5,2016,541604,1,1,0,0,4,3,1,4,3,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,334,3340180,-20.391956,44.654384,GPS,5,2016,541604,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,334,3340189,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,334,3340197,-20.391956,44.654384,GPS,5,2016,541604,1,1,0,0,4,4,1,4,3,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,334,3340206,-20.391956,44.654384,GPS,5,2016,541604,2,2,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,334,3340215,-20.391956,44.654384,GPS,5,2016,541604,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,334,3340223,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,334,3340232,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,334,3340240,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,334,3340249,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,3,3,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,334,3340258,-20.391956,44.654384,GPS,5,2016,541604,2,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,334,3340266,-20.391956,44.654384,GPS,5,2016,541604,1,1,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,334,3340275,-20.391956,44.654384,GPS,5,2016,541604,0,0,0,0,4,3,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,335,3350003,-20.364363,44.676714,GPS,5,2016,640450,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,335,3350010,-20.364363,44.676714,GPS,5,2016,640450,0,0,0,0,4,4,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,335,3350016,-20.364363,44.676714,GPS,5,2016,640450,2,2,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,335,3350022,-20.364363,44.676714,GPS,5,2016,640450,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,335,3350029,-20.364363,44.676714,GPS,5,2016,640450,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,335,3350035,-20.364363,44.676714,GPS,5,2016,640450,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
